Usuarios que tomaron bicicleta: ,3.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,3.0,5.0,3.0,2.0,3.0,1.0
Usuarios que esperaron tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracc. de usuarios que esperaron tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo promedio de espera para tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo que estuvo vacía: ,181.47475799196067,46.18858554095638,0.0,0.0,21.84869996787785,177.20069031407223,301.3928497370572,276.9563173760249,120.2026305949548,352.15071453408314,158.15445717454108,160.94978966960383,118.6056215884974,0.0,261.00864724118514
Usuarios que dejaron bicicleta: ,3.0,6.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,5.0,0.0
Usuarios que esperaron dejar bicicleta: ,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Fracc. de usuarios que esperaron dejar bicicleta: ,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Tiempo promedio de espera para dejar bicicleta: ,0.0,0.0,78.0478865171225,10.110638491376278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.807954840614508,0.0
Tiempo que estuvo llena: ,0.0,13.177445056754095,318.09719805665645,100.93870612810503,267.53704166867016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.9387238196091,0.0
Balance: ,0.0,2.0,2.0,1.0,2.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,2.0,-1.0
